,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
25,Argentina,Superliga,River Plate,27,Argentina,Pratto Lucas,31,11,0,0,0
26,Argentina,Superliga,River Plate,18,Argentina,Rollheiser Benjamin,19,3,0,1,0
27,Argentina,Superliga,River Plate,32,Argentina,Scocco Ignacio,34,10,5,0,0
28,Argentina,Superliga,River Plate,7,Argentina,Suarez Matias,31,12,3,0,0
0,Argentina,Superliga,Lanus,17,Argentina,Morales Lautaro,?,0,0,0,0
1,Argentina,Superliga,Lanus,1,Argentina,Rossi Agustin,24,15,0,1,0
2,Argentina,Superliga,Lanus,24,Argentina,Abecasis Luciano,29,2,0,1,0
3,Argentina,Superliga,Lanus,25,Argentina,Bernabei Alexandro,19,6,1,1,0
4,Argentina,Superliga,Lanus,27,Argentina,Carrasco Gabriel Dario,22,4,0,0,0
5,Argentina,Superliga,Lanus,26,Argentina,Di Placido Leonel,25,14,0,6,0
6,Argentina,Superliga,Lanus,6,Argentina,Munoz Ezequiel,29,15,0,2,0
7,Argentina,Superliga,Lanus,2,Brazil,Pagnussat Tiago,29,0,0,0,0
8,Argentina,Superliga,Lanus,7,Argentina,Acosta Lautaro,31,9,2,1,0
9,Argentina,Superliga,Lanus,13,Argentina,Belmonte Tomas,21,14,0,4,0
10,Argentina,Superliga,Lanus,41,Argentina,Donato Matias,20,0,0,0,0
11,Argentina,Superliga,Lanus,16,Argentina,Lodico Gaston Andres,21,4,0,0,0
12,Argentina,Superliga,Lanus,21,Argentina,Pasquini Nicolas,28,14,0,2,0
13,Argentina,Superliga,Lanus,34,Argentina,Perez Facundo,20,0,0,0,0
14,Argentina,Superliga,Lanus,19,Argentina,Quignon Facundo,26,14,0,5,0
15,Argentina,Superliga,Lanus,14,Argentina,Vera Lucas,22,15,0,0,0
16,Argentina,Superliga,Lanus,28,Argentina,Auzqui Carlos,?,14,4,5,0
17,Argentina,Superliga,Lanus,39,Argentina,De La Vega Pedro,?,11,2,2,0
18,Argentina,Superliga,Lanus,11,Paraguay,Martinez Pablo,23,1,0,0,0
19,Argentina,Superliga,Lanus,33,Argentina,Orsini Nicolas,25,13,1,0,0
20,Argentina,Superliga,Lanus,9,Argentina,Sand Jose,39,15,6,2,0
21,Argentina,Superliga,Lanus,20,Colombia,Sinisterra Castillo Jose Luis,21,0,0,0,0
22,Argentina,Superliga,Lanus,2,Brazil,Tiago,24,0,0,0,0
23,Argentina,Superliga,Lanus,30,Argentina,Valenti Lautaro,20,15,3,4,0
0,Argentina,Superliga,Racing Club,1,Chile,Arias Gabriel,32,15,0,0,0
1,Argentina,Superliga,Racing Club,13,Argentina,Garcia Javier,32,0,0,0,0
2,Argentina,Superliga,Racing Club,2,Argentina,Donatti Alejandro,33,10,0,2,0
3,Argentina,Superliga,Racing Club,5,Chile,Mena Eugenio,31,9,0,0,0
4,Argentina,Superliga,Racing Club,6,Argentina,Orban Lucas,30,7,0,4,0
5,Argentina,Superliga,Racing Club,4,Argentina,Pillud Ivan,33,15,1,1,0
6,Argentina,Superliga,Racing Club,17,Uruguay,Rodriguez Bebanz Jose Luis,22,1,0,0,0
7,Argentina,Superliga,Racing Club,14,Argentina,Schlegel Rodrigo,22,0,0,0,0
8,Argentina,Superliga,Racing Club,30,Argentina,Sigali Leonardo,32,9,0,4,1
9,Argentina,Superliga,Racing Club,3,Argentina,Soto Alexis,26,6,0,1,0
10,Argentina,Superliga,Racing Club,33,Argentina,Andrada Luca,18,1,0,1,0
11,Argentina,Superliga,Racing Club,11,Argentina,Barbona David,24,10,0,2,0
12,Argentina,Superliga,Racing Club,27,Argentina,Cardozo Evelio,18,0,0,0,0
13,Argentina,Superliga,Racing Club,21,Chile,Diaz Marcelo,32,11,0,1,0
14,Argentina,Superliga,Racing Club,23,Argentina,Dominguez Nery,29,14,1,6,1
15,Argentina,Superliga,Racing Club,8,Argentina,Gonzalez Diego,31,7,2,1,0
16,Argentina,Superliga,Racing Club,24,Argentina,Lopez Julian,19,0,0,0,0
17,Argentina,Superliga,Racing Club,16,Argentina,Martinez Mauricio,26,5,0,0,0
18,Argentina,Superliga,Racing Club,32,Argentina,Montoya Walter,26,13,0,0,0
19,Argentina,Superliga,Racing Club,10,Paraguay,Rojas Matias,24,14,1,3,0
20,Argentina,Superliga,Racing Club,18,Argentina,Solari Augusto,27,4,1,1,0
21,Argentina,Superliga,Racing Club,28,Argentina,Zaracho Federico Matias,21,14,3,4,1
22,Argentina,Superliga,Racing Club,9,Argentina,Cristaldo Jonathan Ezequiel,30,11,2,2,1
23,Argentina,Superliga,Racing Club,20,Argentina,Cvitanich Dario,35,12,3,0,0
24,Argentina,Superliga,Racing Club,15,Argentina,Lopez Lisandro,36,14,4,3,0
25,Argentina,Superliga,Racing Club,26,Argentina,Maggi Ivan,20,1,0,0,0
26,Argentina,Superliga,Racing Club,29,Argentina,Reniero Nicolas,24,7,2,0,0
0,Argentina,Superliga,Velez Sarsfield,25,Argentina,Borgogno Matias,21,0,0,0,0
1,Argentina,Superliga,Velez Sarsfield,22,Ecuador,Dominguez Alexander,32,4,0,0,0
2,Argentina,Superliga,Velez Sarsfield,12,Argentina,Hoyos Lucas,30,11,0,2,0
3,Argentina,Superliga,Velez Sarsfield,29,Peru,Abram Luis,23,12,0,2,0
4,Argentina,Superliga,Velez Sarsfield,28,Argentina,Brizuela Miguel,22,1,0,0,0
5,Argentina,Superliga,Velez Sarsfield,3,Argentina,Cufre Brian Ezequiel,22,13,0,2,0
6,Argentina,Superliga,Velez Sarsfield,4,Argentina,De La Fuente Hernan,22,3,0,0,0
7,Argentina,Superliga,Velez Sarsfield,15,Argentina,Fernandez Damian,18,1,0,1,0
8,Argentina,Superliga,Velez Sarsfield,17,Argentina,Gianetti Lautaro,26,14,0,3,0
9,Argentina,Superliga,Velez Sarsfield,24,Argentina,Guidara Tomas,23,12,0,0,0
10,Argentina,Superliga,Velez Sarsfield,2,Uruguay,de los Santos Matias,27,0,0,0,0
11,Argentina,Superliga,Velez Sarsfield,31,Argentina,Barreal Alvaro,19,5,0,0,0
12,Argentina,Superliga,Velez Sarsfield,33,Argentina,Barroza Isaias Emmanuel,18,0,0,0,0
13,Argentina,Superliga,Velez Sarsfield,10,Argentina,Bouzat Agustin,25,14,0,4,0
14,Argentina,Superliga,Velez Sarsfield,5,Argentina,Cubero Fabian,?,1,0,0,0
15,Argentina,Superliga,Velez Sarsfield,8,Argentina,Dominguez Nicolas,21,13,5,6,1
16,Argentina,Superliga,Velez Sarsfield,6,Argentina,Gago Fernando,33,10,0,2,0
17,Argentina,Superliga,Velez Sarsfield,27,Chile,Galdames Pablo Ignacio,22,8,0,3,0
18,Argentina,Superliga,Velez Sarsfield,30,Argentina,Gimenez Gaston,28,12,0,2,0
19,Argentina,Superliga,Velez Sarsfield,14,Paraguay,Nunez Morales Cristian David,22,1,0,0,0
20,Argentina,Superliga,Velez Sarsfield,32,Argentina,Orellano Luca,19,2,0,0,0
21,Argentina,Superliga,Velez Sarsfield,34,Argentina,Ortega Francisco,20,3,0,0,0
22,Argentina,Superliga,Velez Sarsfield,16,Argentina,Robertone Lucas,22,14,1,1,0
23,Argentina,Superliga,Velez Sarsfield,23,Argentina,Almada Thiago,18,14,3,0,0
24,Argentina,Superliga,Velez Sarsfield,18,Argentina,Fernandez Leandro,28,11,2,3,0
25,Argentina,Superliga,Velez Sarsfield,11,Argentina,Janson Lucas,?,14,2,0,0
26,Argentina,Superliga,Velez Sarsfield,19,Argentina,Romero Maximiliano,20,14,2,3,0
0,Argentina,Superliga,Atl. Tucuman,1,Argentina,Lucchetti Cristian,41,8,0,2,0
1,Argentina,Superliga,Atl. Tucuman,20,Argentina,Pizzicanella Franco,?,0,0,0,0
2,Argentina,Superliga,Atl. Tucuman,24,Argentina,Sanchez Alejandro,33,8,0,1,0
3,Argentina,Superliga,Atl. Tucuman,2,Argentina,Bianchi Bruno,30,14,1,5,0
4,Argentina,Superliga,Atl. Tucuman,15,Argentina,Cabral Yonathan,27,12,0,3,0
5,Argentina,Superliga,Atl. Tucuman,13,Switzerland,Gissi Dylan,28,3,0,1,0
6,Argentina,Superliga,Atl. Tucuman,3,Argentina,Monzon Fabian,32,12,2,1,0
7,Argentina,Superliga,Atl. Tucuman,30,Argentina,Risso Gabriel,?,1,0,0,0
8,Argentina,Superliga,Atl. Tucuman,8,Argentina,Acosta Guillermo,31,15,0,2,0
9,Argentina,Superliga,Atl. Tucuman,5,Argentina,Bravo Federico,26,9,0,2,0
10,Argentina,Superliga,Atl. Tucuman,23,Argentina,Carrera Ramiro,26,8,1,0,0
11,Argentina,Superliga,Atl. Tucuman,10,Argentina,Castellani Gonzalo,32,14,0,2,0
12,Argentina,Superliga,Atl. Tucuman,7,Argentina,Cuello Tomas Esteban,19,5,0,1,0
13,Argentina,Superliga,Atl. Tucuman,21,Argentina,Erbes Cristian,29,9,0,5,1
14,Argentina,Superliga,Atl. Tucuman,11,Argentina,Fernandez Jose Luis,32,8,0,1,0
15,Argentina,Superliga,Atl. Tucuman,17,Argentina,Heredia Leonardo,23,5,1,1,0
16,Argentina,Superliga,Atl. Tucuman,6,Argentina,Ortiz Marcelo,25,14,2,3,0
17,Argentina,Superliga,Atl. Tucuman,16,Argentina,Rojas Ariel,33,14,0,4,0
18,Argentina,Superliga,Atl. Tucuman,9,Argentina,Diaz Leandro Nicolas,27,14,5,4,0
19,Argentina,Superliga,Atl. Tucuman,15,Argentina,Isa Kevin,18,0,0,0,0
20,Argentina,Superliga,Atl. Tucuman,27,Argentina,Lotti Augusto,23,11,1,1,0
21,Argentina,Superliga,Atl. Tucuman,12,Argentina,Melano Lucas,26,13,0,1,0
22,Argentina,Superliga,Atl. Tucuman,22,Argentina,Toledo Javier,33,13,1,8,1
0,Argentina,Superliga,Rosario Central,31,Argentina,Ayala Josue,31,0,0,0,0
1,Argentina,Superliga,Rosario Central,1,Argentina,Ledesma Jeremias,?,15,0,0,0
2,Argentina,Superliga,Rosario Central,32,Argentina,Almada Facundo Ezequiel,21,1,1,0,0
3,Argentina,Superliga,Rosario Central,6,Argentina,Barbieri Miguel Angel,26,10,0,4,0
4,Argentina,Superliga,Rosario Central,33,Argentina,Britez Emanuel,27,14,1,6,0
5,Argentina,Superliga,Rosario Central,2,Argentina,Caruzzo Matias,35,11,1,4,0
6,Argentina,Superliga,Rosario Central,16,Argentina,Gonzalez Rodrigo,19,0,0,0,0
7,Argentina,Superliga,Rosario Central,4,Argentina,Molina Nahuel,22,15,1,0,0
8,Argentina,Superliga,Rosario Central,14,Argentina,Novaretti Diego,34,10,0,4,0
9,Argentina,Superliga,Rosario Central,11,Argentina,Aguirre Jonas,?,1,0,0,0
10,Argentina,Superliga,Rosario Central,8,Argentina,Allione Agustin,25,5,0,0,0
11,Argentina,Superliga,Rosario Central,19,Argentina,Colazo Nicolas,29,7,0,0,0
12,Argentina,Superliga,Rosario Central,5,Argentina,Gil Leonardo,28,15,1,1,0
13,Argentina,Superliga,Rosario Central,18,Argentina,Lo Celso Francesco,19,0,0,0,0
14,Argentina,Superliga,Rosario Central,25,Argentina,Ojeda Emmanuel,22,3,0,0,0
15,Argentina,Superliga,Rosario Central,10,Paraguay,Ortigoza Nestor,35,2,0,0,0
16,Argentina,Superliga,Rosario Central,7,Argentina,Pereyra Joaquin,21,10,0,1,0
17,Argentina,Superliga,Rosario Central,21,Argentina,Rinaudo Fabian,32,14,1,5,0
18,Argentina,Superliga,Rosario Central,12,Argentina,Rius Ciro,31,15,4,1,0
19,Argentina,Superliga,Rosario Central,15,Argentina,Villagra Rodrigo,18,1,0,1,0
20,Argentina,Superliga,Rosario Central,22,Uruguay,Zabala Diego,28,13,2,1,0
21,Argentina,Superliga,Rosario Central,17,Argentina,Marinelli Alan,20,1,0,0,0
22,Argentina,Superliga,Rosario Central,9,Argentina,Riano Claudio,31,13,3,0,0
23,Argentina,Superliga,Rosario Central,23,Uruguay,Ribas Sebastian,31,13,1,0,0
0,Argentina,Superliga,Talleres Cordoba,1,Argentina,Caranta Mauricio,41,0,0,0,0
1,Argentina,Superliga,Talleres Cordoba,12,Argentina,Fragueda Franco Nicolas,19,0,0,0,0
2,Argentina,Superliga,Talleres Cordoba,22,Argentina,Herrera Guido,?,15,0,1,0
3,Argentina,Superliga,Talleres Cordoba,26,Argentina,Bersano Fernando,21,0,0,0,0
4,Argentina,Superliga,Talleres Cordoba,15,Argentina,Diaz Enzo Hernan,23,12,0,4,0
5,Argentina,Superliga,Talleres Cordoba,25,Argentina,Godoy Leonardo,24,6,1,0,0
6,Argentina,Superliga,Talleres Cordoba,6,Argentina,Komar Juan,23,12,0,5,0
7,Argentina,Superliga,Talleres Cordoba,13,Argentina,Medina Facundo,20,12,0,4,0
8,Argentina,Superliga,Talleres Cordoba,39,Argentina,Paparelli Renzo,22,1,0,0,0
9,Argentina,Superliga,Talleres Cordoba,14,Argentina,Tenaglia Nahuel,23,14,1,2,0
10,Argentina,Superliga,Talleres Cordoba,8,Paraguay,Cubas Andres,23,13,0,6,1
11,Argentina,Superliga,Talleres Cordoba,3,Argentina,Gandolfi Javier,38,6,0,1,0
12,Argentina,Superliga,Talleres Cordoba,11,Italy,Mauri Jose,23,4,0,0,0
13,Argentina,Superliga,Talleres Cordoba,18,Argentina,Mendez Juan Ignacio,22,13,2,4,1
14,Argentina,Superliga,Talleres Cordoba,5,Argentina,Navarro Federico,19,9,0,0,0
15,Argentina,Superliga,Talleres Cordoba,21,Argentina,Payero Martin Ismael,21,9,1,1,0
16,Argentina,Superliga,Talleres Cordoba,32,Argentina,Pochettino Tomas,23,12,0,1,0
17,Argentina,Superliga,Talleres Cordoba,37,Argentina,Rivas Leonel,19,0,0,0,0
18,Argentina,Superliga,Talleres Cordoba,38,Argentina,Villalba Carlos,21,0,0,0,0
19,Argentina,Superliga,Talleres Cordoba,10,Argentina,Bustos Nahuel Lautaro,21,15,8,1,0
20,Argentina,Superliga,Talleres Cordoba,20,Argentina,Fragapane Franco,26,15,2,1,0
21,Argentina,Superliga,Talleres Cordoba,15,Argentina,Guzman Lautaro,19,4,0,0,1
22,Argentina,Superliga,Talleres Cordoba,27,Argentina,Menendez Jonathan,25,14,5,1,0
23,Argentina,Superliga,Talleres Cordoba,17,Colombia,Moreno Dayro,34,14,2,1,0
24,Argentina,Superliga,Talleres Cordoba,19,Argentina,Ortiz Mauro Gabriel,25,0,0,0,0
25,Argentina,Superliga,Talleres Cordoba,35,Argentina,Valiente Mauro,19,2,0,0,0
26,Argentina,Superliga,Talleres Cordoba,7,Colombia,Valoyes Diego,23,7,0,1,0
0,Argentina,Superliga,Estudiantes L.P.,21,Argentina,Andujar Mariano,36,15,0,2,0
1,Argentina,Superliga,Estudiantes L.P.,12,Argentina,Gonzalez Emilio,21,0,0,0,0
2,Argentina,Superliga,Estudiantes L.P.,26,Argentina,Diaz Juan,21,0,0,0,0
3,Argentina,Superliga,Estudiantes L.P.,3,Argentina,Erquiaga Ivan,21,6,0,2,0
4,Argentina,Superliga,Estudiantes L.P.,18,Chile,Jara Gonzalo,34,6,0,1,1
5,Argentina,Superliga,Estudiantes L.P.,5,Argentina,Mura Facundo,20,9,1,2,0
6,Argentina,Superliga,Estudiantes L.P.,29,Argentina,Rosales Pablo,27,3,0,0,0
7,Argentina,Superliga,Estudiantes L.P.,6,Argentina,Schunke Jonathan,?,14,1,3,1
8,Argentina,Superliga,Estudiantes L.P.,25,Argentina,Ayala Andres,?,0,0,0,0
9,Argentina,Superliga,Estudiantes L.P.,17,Uruguay,Castro Manuel,24,14,1,0,0
10,Argentina,Superliga,Estudiantes L.P.,24,Argentina,Estevez Nahuel,24,11,0,2,0
11,Argentina,Superliga,Estudiantes L.P.,20,Uruguay,Garcia Cardozo Diego Gonzalo,22,10,1,0,0
12,Argentina,Superliga,Estudiantes L.P.,4,Argentina,Gomez Ivan,22,13,1,2,0
13,Argentina,Superliga,Estudiantes L.P.,8,Argentina,Gonzalez Angel,?,10,2,2,0
14,Argentina,Superliga,Estudiantes L.P.,23,Argentina,Kalinski Enzo,32,14,1,5,0
15,Argentina,Superliga,Estudiantes L.P.,7,Argentina,Pellegrini Matias,19,5,1,2,0
16,Argentina,Superliga,Estudiantes L.P.,14,Argentina,Sanchez Facundo,29,14,1,3,0
17,Argentina,Superliga,Estudiantes L.P.,26,Argentina,Sarmiento Dario,16,2,0,0,0
18,Argentina,Superliga,Estudiantes L.P.,27,Argentina,Sivetti Franco,21,0,0,0,0
19,Argentina,Superliga,Estudiantes L.P.,10,Argentina,Fernandez Gaston,36,12,1,4,0
20,Argentina,Superliga,Estudiantes L.P.,9,Argentina,Gonzalez Federico,32,12,1,2,0
21,Argentina,Superliga,Estudiantes L.P.,19,Argentina,Retegui Mateo,20,11,1,1,0
0,Argentina,Superliga,San Lorenzo,25,Argentina,Devecchi Jose,24,0,0,0,0
1,Argentina,Superliga,San Lorenzo,13,Argentina,Lopez Kaleniuk Lautaro,18,0,0,0,0
2,Argentina,Superliga,San Lorenzo,22,Argentina,Navarro Nicolas,34,11,0,0,0
3,Argentina,Superliga,San Lorenzo,12,Argentina,Torrico Sebastian,?,4,0,0,0
4,Argentina,Superliga,San Lorenzo,15,Uruguay,Arias Ramon,27,8,0,3,0
5,Argentina,Superliga,San Lorenzo,32,Argentina,Coloccini Fabricio,37,9,0,0,1
6,Argentina,Superliga,San Lorenzo,41,Argentina,Ferrari Gianluca,22,6,0,1,1
7,Argentina,Superliga,San Lorenzo,24,Argentina,Gattoni Federico,20,0,0,0,0
8,Argentina,Superliga,San Lorenzo,39,Argentina,Hernandez Gaston,21,0,0,0,0
9,Argentina,Superliga,San Lorenzo,42,Argentina,Herrera Marcelo,21,8,0,3,0
10,Argentina,Superliga,San Lorenzo,17,Argentina,Pereyra Elias,20,1,0,0,0
11,Argentina,Superliga,San Lorenzo,4,Argentina,Peruzzi Gino,27,4,1,1,0
12,Argentina,Superliga,San Lorenzo,3,Argentina,Pitton Bruno,26,13,5,0,0
13,Argentina,Superliga,San Lorenzo,2,Argentina,Rodriguez Gonzalo,35,4,1,2,0
14,Argentina,Superliga,San Lorenzo,27,Argentina,Vergini Santiago,31,5,0,1,0
15,Argentina,Superliga,San Lorenzo,16,Argentina,Belluschi Fernando,36,9,1,1,0
16,Argentina,Superliga,San Lorenzo,19,Argentina,Botta Ruben,29,1,0,0,0
17,Argentina,Superliga,San Lorenzo,33,Argentina,Diaz Alexander,19,8,0,1,0
18,Argentina,Superliga,San Lorenzo,14,Argentina,Insaurralde Manuel,20,1,0,0,0
19,Argentina,Superliga,San Lorenzo,37,Argentina,Maciel Emanuel Fernando,22,1,0,0,0
20,Argentina,Superliga,San Lorenzo,5,Argentina,Menossi Lucas Ariel,27,11,0,6,0
21,Argentina,Superliga,San Lorenzo,34,Argentina,Palacios Julian,20,2,0,1,0
22,Argentina,Superliga,San Lorenzo,35,Argentina,Palacios Matias Damian,17,0,0,0,0
23,Argentina,Superliga,San Lorenzo,8,Argentina,Pitton Mauro,25,8,0,1,0
24,Argentina,Superliga,San Lorenzo,21,Argentina,Poblete Geronimo,27,12,0,7,1
25,Argentina,Superliga,San Lorenzo,20,Argentina,Ramirez Juan Edgardo,26,9,1,1,0
26,Argentina,Superliga,San Lorenzo,10,Paraguay,Romero Oscar,27,13,1,3,0
27,Argentina,Superliga,San Lorenzo,31,Argentina,Sequeira Luis,16,2,0,0,0
28,Argentina,Superliga,San Lorenzo,7,Paraguay,Bareiro Adam,23,7,0,2,0
29,Argentina,Superliga,San Lorenzo,28,Argentina,Barrios Nahuel,21,9,1,2,0
30,Argentina,Superliga,San Lorenzo,9,Argentina,Blandi Nicolas,29,7,3,1,0
31,Argentina,Superliga,San Lorenzo,11,Argentina,Cerutti Ezequiel,27,4,0,1,0
32,Argentina,Superliga,San Lorenzo,26,Argentina,Fertoli Hector,?,2,0,0,0
33,Argentina,Superliga,San Lorenzo,38,Argentina,Gaich Adolfo,19,8,3,0,0
34,Argentina,Superliga,San Lorenzo,92,Paraguay,Romero Angel,27,12,4,2,0
0,Argentina,Superliga,Arsenal Sarandi,1,Argentina,Gagliardo Maximiliano,36,12,0,1,0
1,Argentina,Superliga,Arsenal Sarandi,12,Argentina,Sappa Daniel,24,2,0,1,0
2,Argentina,Superliga,Arsenal Sarandi,13,Argentina,Abreliano Marcos Ulises,21,0,0,0,0
3,Argentina,Superliga,Arsenal Sarandi,20,Argentina,Alvarez Pablo,35,0,0,0,0
4,Argentina,Superliga,Arsenal Sarandi,14,Argentina,Carabajal Mateo,22,5,0,0,0
5,Argentina,Superliga,Arsenal Sarandi,13,Argentina,Marchi Leonardo,23,0,0,0,0
6,Argentina,Superliga,Arsenal Sarandi,3,Argentina,Papa Emiliano,37,14,0,2,0
7,Argentina,Superliga,Arsenal Sarandi,2,Argentina,Pereyra Fabio Jesus,29,14,1,4,0
8,Argentina,Superliga,Arsenal Sarandi,26,Argentina,Sbuttoni Franco,30,13,0,1,1
9,Argentina,Superliga,Arsenal Sarandi,6,Argentina,Zamponi Ruben,33,0,0,0,0
10,Argentina,Superliga,Arsenal Sarandi,11,Argentina,Alvarez Gaston,26,13,4,4,1
11,Argentina,Superliga,Arsenal Sarandi,24,Argentina,Antilef Alejo,21,1,0,0,0
12,Argentina,Superliga,Arsenal Sarandi,31,Argentina,Gimenez Nicolas,23,14,5,2,0
13,Argentina,Superliga,Arsenal Sarandi,5,Argentina,Mendez Emiliano,30,4,0,1,0
14,Argentina,Superliga,Arsenal Sarandi,10,Argentina,Necul Lucas Misael,20,2,0,0,0
15,Argentina,Superliga,Arsenal Sarandi,21,Argentina,Picco Leonel,20,1,0,0,0
16,Argentina,Superliga,Arsenal Sarandi,15,Argentina,Piovi Lucas Ezequiel,27,14,1,4,0
17,Argentina,Superliga,Arsenal Sarandi,19,USA,Sonora Joel,23,9,3,0,0
18,Argentina,Superliga,Arsenal Sarandi,8,Argentina,Soraire Jesus Miguel,30,13,0,1,0
19,Argentina,Superliga,Arsenal Sarandi,4,Argentina,Torrent Fernando,28,14,0,1,0
20,Argentina,Superliga,Arsenal Sarandi,27,Argentina,Cerica Ezequiel,33,7,1,0,0
21,Argentina,Superliga,Arsenal Sarandi,9,Argentina,Garcia Juan,27,10,1,1,0
22,Argentina,Superliga,Arsenal Sarandi,16,Argentina,Kaprof Juan,24,12,4,4,0
23,Argentina,Superliga,Arsenal Sarandi,7,Argentina,Pons Facundo,24,3,0,0,0
24,Argentina,Superliga,Arsenal Sarandi,23,Argentina,Rescaldani Ezequiel,27,11,1,2,0
0,Argentina,Superliga,Newells Old Boys,1,Argentina,Aguerre Alan,?,14,0,1,0
1,Argentina,Superliga,Newells Old Boys,23,Argentina,Ibanez Nelson,39,0,0,0,0
2,Argentina,Superliga,Newells Old Boys,28,Argentina,Bittolo Mariano,29,14,0,1,0
3,Argentina,Superliga,Newells Old Boys,29,Argentina,Callegari Stefano,22,0,0,0,0
4,Argentina,Superliga,Newells Old Boys,24,Argentina,Fontanini Fabricio,29,0,0,0,0
5,Argentina,Superliga,Newells Old Boys,42,Argentina,Freytes Juan Pablo,19,0,0,0,0
6,Argentina,Superliga,Newells Old Boys,4,Uruguay,Gabrielli Angelo,27,11,1,3,0
7,Argentina,Superliga,Newells Old Boys,6,Argentina,Gentiletti Santiago,34,14,0,5,0
8,Argentina,Superliga,Newells Old Boys,2,Argentina,Lema Cristian,29,14,4,4,0
9,Argentina,Superliga,Newells Old Boys,35,Argentina,Nadalin Facundo,22,5,1,0,0
10,Argentina,Superliga,Newells Old Boys,33,Argentina,Orihuela Matias,27,0,0,0,0
11,Argentina,Superliga,Newells Old Boys,31,Argentina,Cacciabue Jeronimo,21,7,1,2,0
12,Argentina,Superliga,Newells Old Boys,36,Argentina,Castro Nicolas,19,1,0,0,0
13,Argentina,Superliga,Newells Old Boys,20,Argentina,Fernandez Julian,24,13,1,6,0
14,Argentina,Superliga,Newells Old Boys,10,Argentina,Formica Mauro,31,10,3,4,0
15,Argentina,Superliga,Newells Old Boys,43,Argentina,Moreno Anibal,20,6,0,0,0
16,Argentina,Superliga,Newells Old Boys,38,Argentina,Requena Juan Manuel,20,0,0,0,0
17,Argentina,Superliga,Newells Old Boys,8,Argentina,Rivero Braian,23,2,0,2,0
18,Argentina,Superliga,Newells Old Boys,14,Argentina,Rodriguez Alexis,23,11,1,4,0
19,Argentina,Superliga,Newells Old Boys,21,Argentina,Rodriguez Denis,23,11,0,4,0
20,Argentina,Superliga,Newells Old Boys,11,Argentina,Rodriguez Maxi,38,14,2,1,0
21,Argentina,Superliga,Newells Old Boys,26,Argentina,Villarruel Lucas,29,11,0,1,0
22,Argentina,Superliga,Newells Old Boys,30,Argentina,Albertengo Lucas,28,14,3,0,0
23,Argentina,Superliga,Newells Old Boys,25,Argentina,Cabrera Enzo,20,0,0,0,0
24,Argentina,Superliga,Newells Old Boys,44,Argentina,Gonzalez Francisco,18,1,0,0,0
25,Argentina,Superliga,Newells Old Boys,17,Argentina,Insaurralde Cristian,28,4,1,0,0
26,Argentina,Superliga,Newells Old Boys,7,São Tomé and Príncipe,Leal Luis,32,5,1,1,0
27,Argentina,Superliga,Newells Old Boys,19,Argentina,Salinas Rodrigo Javier,33,12,1,1,0
0,Argentina,Superliga,Independiente,13,Argentina,Alvarez Milton,30,0,0,0,0
1,Argentina,Superliga,Independiente,25,Uruguay,Campana Martin,30,13,0,2,0
2,Argentina,Superliga,Independiente,26,Argentina,Barboza Alexander,24,6,0,4,0
3,Argentina,Superliga,Independiente,24,Argentina,Barreto Sergio Damian,20,0,0,0,0
4,Argentina,Superliga,Independiente,16,Argentina,Bustos Fabricio,23,12,0,3,1
5,Argentina,Superliga,Independiente,4,Argentina,Figal Jorge,25,12,1,8,0
6,Argentina,Superliga,Independiente,2,Argentina,Franco Alan,23,10,0,2,0
7,Argentina,Superliga,Independiente,20,Uruguay,Silva Gaston,25,12,0,3,0
8,Argentina,Superliga,Independiente,21,Uruguay,Benavidez Carlos,21,2,0,1,0
9,Argentina,Superliga,Independiente,23,Argentina,Blanco Dominigo,24,13,0,2,0
10,Argentina,Superliga,Independiente,28,Argentina,Chavez Cristian,32,6,0,0,0
11,Argentina,Superliga,Independiente,5,Argentina,Domingo Nicolas,34,7,0,3,0
12,Argentina,Superliga,Independiente,14,Argentina,Gonzalez Lucas,19,0,0,0,0
13,Argentina,Superliga,Independiente,19,Chile,Hernandez Pablo Pedro,33,0,0,0,0
14,Argentina,Superliga,Independiente,38,Argentina,Mercado Carrizo Diego Alan,22,1,0,0,0
15,Argentina,Superliga,Independiente,8,Argentina,Perez Pablo,34,10,0,5,0
16,Argentina,Superliga,Independiente,7,Colombia,Roa Andres,26,6,0,1,1
17,Argentina,Superliga,Independiente,22,Argentina,Romero Lucas,25,11,0,0,0
18,Argentina,Superliga,Independiente,6,Argentina,Sanchez Juan,29,13,1,0,0
19,Argentina,Superliga,Independiente,15,USA,Sonora Alan,21,0,0,0,0
20,Argentina,Superliga,Independiente,9,Argentina,Velasco Alan,17,0,0,0,0
21,Argentina,Superliga,Independiente,10,Argentina,Benitez Martin,25,9,0,2,0
22,Argentina,Superliga,Independiente,11,Paraguay,Dominguez Cecilio,25,13,1,0,0
23,Argentina,Superliga,Independiente,26,Argentina,Molina Mauro,20,0,0,0,0
24,Argentina,Superliga,Independiente,34,Argentina,Palacios Sebastian,27,11,2,1,1
25,Argentina,Superliga,Independiente,29,Argentina,Pizzini Francisco,?,2,0,0,0
26,Argentina,Superliga,Independiente,18,Argentina,Romero Silvio Ezequiel,31,10,8,0,0
27,Argentina,Superliga,Independiente,17,Argentina,Togni Gaston,?,1,0,0,0
