,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
26,Chile,Chile,U. De Chile,9,Chile,Henriquez Angelo,25,11,2,1,1
27,Chile,Chile,U. De Chile,23,Argentina,Riquelme Marcos,30,8,1,1,0
28,Chile,Chile,U. De Chile,31,Colombia,Valencia Alexander,20,0,0,0,0
0,Chile,Chile,Deportes Iquique,12,Chile,Borquez Julio,19,0,0,0,0
1,Chile,Chile,Deportes Iquique,1,Chile,Naranjo Rodrigo,40,1,0,1,0
2,Chile,Chile,Deportes Iquique,25,Chile,Perez Kirby Sebastian Andres,29,24,0,3,0
3,Chile,Chile,Deportes Iquique,3,Chile,Blazquez Matias,?,24,1,6,1
4,Chile,Chile,Deportes Iquique,14,Chile,Bravo Diaz Johan Manuel,26,10,0,1,0
5,Chile,Chile,Deportes Iquique,15,Argentina,Imperiale Andres,33,12,0,3,0
6,Chile,Chile,Deportes Iquique,17,Chile,Moreno Avalos Alan Mauricio,24,5,0,1,0
7,Chile,Chile,Deportes Iquique,8,Chile,Zenteno Morales Mauricio Alejandro,35,23,0,4,0
8,Chile,Chile,Deportes Iquique,32,Chile,Aburto Alexis,20,0,0,0,0
9,Chile,Chile,Deportes Iquique,16,Chile,Berrios Ibarra Hector Eduardo,33,7,0,2,0
10,Chile,Chile,Deportes Iquique,23,Chile,Corral Mondaca Pablo Ignacio,27,5,1,2,0
11,Chile,Chile,Deportes Iquique,21,Chile,Fernandez Castro Diego Nicolas,21,18,0,2,0
12,Chile,Chile,Deportes Iquique,26,Chile,Gainza Bernal Camilo Andres,26,17,1,3,0
13,Chile,Chile,Deportes Iquique,6,Chile,Guerrero Arturo,18,0,0,0,0
14,Chile,Chile,Deportes Iquique,10,Uruguay,Guichon Facundo,28,6,0,2,0
15,Chile,Chile,Deportes Iquique,7,Chile,Iturra Manuel,35,10,0,3,0
16,Chile,Chile,Deportes Iquique,30,Argentina,Mino Juan,32,18,0,10,0
17,Chile,Chile,Deportes Iquique,13,Chile,Pinones Puelle Wilson,?,16,0,1,0
18,Chile,Chile,Deportes Iquique,11,Chile,Salinas Flores Hans Francisco,29,4,0,2,0
19,Chile,Chile,Deportes Iquique,31,Argentina,Barbieri Mariano Omar,28,11,0,0,0
20,Chile,Chile,Deportes Iquique,29,Chile,Castillo Johan,20,4,0,0,0
21,Chile,Chile,Deportes Iquique,18,Chile,Cubillos Misael,23,18,0,3,0
22,Chile,Chile,Deportes Iquique,9,Chile,Donoso Matias,33,17,10,8,1
23,Chile,Chile,Deportes Iquique,27,Chile,Fuentes Michael,21,10,2,3,0
24,Chile,Chile,Deportes Iquique,24,Chile,Huanca Cesar,18,0,0,0,0
25,Chile,Chile,Deportes Iquique,20,Venezuela,Kouffati Jacobo,26,15,1,3,0
26,Chile,Chile,Deportes Iquique,34,Chile,Maldonado Juan,19,0,0,0,0
27,Chile,Chile,Deportes Iquique,19,Chile,Salinas Aguilar Oscar Fernando,31,16,3,2,0
28,Chile,Chile,Deportes Iquique,33,Argentina,Silba Luis,29,5,0,0,0
0,Chile,Chile,U. De Concepcion,12,Chile,Benitez Pablo,?,0,0,0,0
1,Chile,Chile,U. De Concepcion,1,Argentina,Munoz Cristian,42,22,0,0,0
2,Chile,Chile,U. De Concepcion,13,Chile,Salazar Bravo Alvaro Luis,26,2,0,0,0
3,Chile,Chile,U. De Concepcion,29,Brazil,Stuardo Pena Diego Alejandro,20,0,0,0,0
4,Chile,Chile,U. De Concepcion,3,Chile,Martinez Hans,32,13,0,1,0
5,Chile,Chile,U. De Concepcion,4,Paraguay,Mencia Davalos Gustavo Ramon,31,22,0,9,0
6,Chile,Chile,U. De Concepcion,22,Chile,Orellana Nicolas,24,19,4,5,0
7,Chile,Chile,U. De Concepcion,17,Chile,Pacheco Guillermo,30,17,0,5,0
8,Chile,Chile,U. De Concepcion,25,Chile,Ponce Waldo,36,4,0,0,0
9,Chile,Chile,U. De Concepcion,2,Uruguay,Rolin Alexis,30,12,0,5,0
10,Chile,Chile,U. De Concepcion,16,Argentina,Voboril German,32,14,1,2,0
11,Chile,Chile,U. De Concepcion,5,Peru,Ballon Josepmir,31,18,1,0,1
12,Chile,Chile,U. De Concepcion,6,Argentina,Camargo Alejandro,30,22,0,2,0
13,Chile,Chile,U. De Concepcion,11,Chile,Cordero Fonseca Fernando Patricio,32,20,2,1,0
14,Chile,Chile,U. De Concepcion,26,Chile,Diaz Leandro,20,0,0,0,0
15,Chile,Chile,U. De Concepcion,7,Chile,Figueroa Luis,36,8,0,2,0
16,Chile,Chile,U. De Concepcion,28,Colombia,Gonzalez Jhoan,20,1,0,0,0
17,Chile,Chile,U. De Concepcion,21,Chile,Manriquez Hernandez Fernando Alejandro,35,14,1,1,0
18,Chile,Chile,U. De Concepcion,30,Chile,Martinez Joel,20,6,0,0,0
19,Chile,Chile,U. De Concepcion,20,Paraguay,Portillo Francisco,32,11,1,4,0
20,Chile,Chile,U. De Concepcion,10,Chile,Rabello Bryan,25,6,3,0,0
21,Chile,Chile,U. De Concepcion,15,Chile,Huentelaf Jose,?,10,0,1,0
22,Chile,Chile,U. De Concepcion,14,Chile,Maturana Nicolas,26,16,0,2,0
23,Chile,Chile,U. De Concepcion,24,Chile,Navarrete Claudio,21,7,0,2,0
24,Chile,Chile,U. De Concepcion,9,Chile,Pino Steffan,25,12,2,2,0
25,Chile,Chile,U. De Concepcion,25,Chile,Ponce Gallardo Walter Benjamin,21,2,0,0,0
26,Chile,Chile,U. De Concepcion,19,Paraguay,Riveros Luis,?,1,0,1,0
27,Chile,Chile,U. De Concepcion,8,Chile,Rubio Patricio,30,21,5,6,1
0,Colombia,Colombia,Deportes Tolima,1,Colombia,Cuesta William,26,15,0,1,0
1,Colombia,Colombia,Deportes Tolima,31,Colombia,Montero Alvaro,24,34,0,4,0
2,Colombia,Colombia,Deportes Tolima,12,Colombia,Soto Victor,30,0,0,0,0
3,Colombia,Colombia,Deportes Tolima,29,Colombia,Albornoz Omar,24,23,0,2,0
4,Colombia,Colombia,Deportes Tolima,21,Colombia,Arboleda Juan,30,22,2,6,1
5,Colombia,Colombia,Deportes Tolima,16,Colombia,Mosquera Sergio,25,32,5,4,0
6,Colombia,Colombia,Deportes Tolima,2,Colombia,Mostacilla Johnny,28,11,0,2,0
7,Colombia,Colombia,Deportes Tolima,17,Colombia,Moya Jose,?,18,0,4,0
8,Colombia,Colombia,Deportes Tolima,3,Colombia,Quinones Julian,30,37,3,12,0
9,Colombia,Colombia,Deportes Tolima,4,Costa Rica,Vargas Juan Pablo,?,17,0,5,1
10,Colombia,Colombia,Deportes Tolima,20,Colombia,Banguero Danovis,?,36,4,13,0
11,Colombia,Colombia,Deportes Tolima,8,Colombia,Campaz Jaminton Leandro,19,27,5,4,0
12,Colombia,Colombia,Deportes Tolima,13,Colombia,Castrillon Nilson,23,28,0,9,0
13,Colombia,Colombia,Deportes Tolima,23,Colombia,Castro Alex,25,44,9,9,0
14,Colombia,Colombia,Deportes Tolima,25,Venezuela,Centeno Bracho David Francisco,27,9,0,1,0
15,Colombia,Colombia,Deportes Tolima,30,Colombia,Gordillo Yeison,?,17,1,7,1
16,Colombia,Colombia,Deportes Tolima,26,Colombia,Hernandez Angulo Junior Alexis,20,6,0,0,0
17,Colombia,Colombia,Deportes Tolima,6,Venezuela,Manzano Bernaldo,29,7,0,1,0
18,Colombia,Colombia,Deportes Tolima,15,Colombia,Nieto Juan,26,18,1,0,0
19,Colombia,Colombia,Deportes Tolima,34,Colombia,Patino Juan,21,0,0,0,0
20,Colombia,Colombia,Deportes Tolima,14,Colombia,Perez Kevin,22,0,0,0,0
21,Colombia,Colombia,Deportes Tolima,7,Colombia,Renteria Carlos,24,13,0,1,0
22,Colombia,Colombia,Deportes Tolima,24,Colombia,Robles Carlos,27,38,2,7,0
23,Colombia,Colombia,Deportes Tolima,5,Colombia,Vasquez Larry,27,40,1,10,0
24,Colombia,Colombia,Deportes Tolima,11,Colombia,Plata Anderson,29,22,3,2,0
25,Colombia,Colombia,Deportes Tolima,9,Colombia,Ramos Jorge Luis,27,23,3,4,0
26,Colombia,Colombia,Deportes Tolima,7,Argentina,Vadala Guido,22,3,0,1,0
27,Colombia,Colombia,Deportes Tolima,19,Colombia,Valdes Diego,28,36,4,5,0
0,Colombia,Colombia,Atl. Nacional,30,Colombia,Cuadrado Jose,34,42,0,5,0
1,Colombia,Colombia,Atl. Nacional,25,Colombia,Guerra Navarro Sebastian,18,0,0,0,0
2,Colombia,Colombia,Atl. Nacional,1,Colombia,Quintana Aldair,25,5,0,0,0
3,Colombia,Colombia,Atl. Nacional,2,Colombia,Bocanegra Daniel,?,31,1,5,0
4,Colombia,Colombia,Atl. Nacional,31,Colombia,Caicedo Brandon,18,5,0,0,0
5,Colombia,Colombia,Atl. Nacional,34,Colombia,Cordoba Brayan,20,2,0,0,0
6,Colombia,Colombia,Atl. Nacional,12,Colombia,Henriquez Alexis,36,16,0,0,0
7,Colombia,Colombia,Atl. Nacional,22,Colombia,Munoz Daniel,23,18,7,9,0
8,Colombia,Colombia,Atl. Nacional,13,Colombia,Palacios Helibelton,26,36,0,5,0
9,Colombia,Colombia,Atl. Nacional,31,Colombia,Reyes Andres,20,16,1,3,0
10,Colombia,Colombia,Atl. Nacional,7,Colombia,Barrera Jarlan,24,21,3,6,0
11,Colombia,Colombia,Atl. Nacional,15,Colombia,Blanco Cristian,20,17,0,2,0
12,Colombia,Colombia,Atl. Nacional,19,Colombia,Candelo Yerson,27,37,4,2,0
13,Colombia,Colombia,Atl. Nacional,10,Uruguay,Ceppelini Pablo,28,40,10,10,0
14,Colombia,Colombia,Atl. Nacional,18,Argentina,Costa Tino,34,9,1,2,0
15,Colombia,Colombia,Atl. Nacional,16,Colombia,Hernandez Rivero Vladimir Javier,30,34,10,4,0
16,Colombia,Colombia,Atl. Nacional,11,Colombia,Moreno Neyder,22,6,0,1,0
17,Colombia,Colombia,Atl. Nacional,3,Colombia,Moya Cristian,?,10,0,1,1
18,Colombia,Colombia,Atl. Nacional,5,Colombia,Perea Andreas,19,11,1,1,0
19,Colombia,Colombia,Atl. Nacional,23,Colombia,Perlaza Baldomero,27,18,2,5,0
20,Colombia,Colombia,Atl. Nacional,21,Colombia,Ramirez Velasquez Juan Pablo,21,22,1,6,1
21,Colombia,Colombia,Atl. Nacional,14,Colombia,Rivera Murillo Jean Lucas,22,11,0,1,0
22,Colombia,Colombia,Atl. Nacional,26,Colombia,Yabur Sebastian,20,5,0,0,0
23,Colombia,Colombia,Atl. Nacional,9,Argentina,Barcos Hernan,35,40,11,11,0
24,Colombia,Colombia,Atl. Nacional,29,Argentina,Cucchi Patricio,26,13,3,3,0
25,Colombia,Colombia,Atl. Nacional,9,Colombia,Duarte William,24,11,1,0,0
26,Colombia,Colombia,Atl. Nacional,32,Colombia,Mafla Christian,26,27,0,6,2
27,Colombia,Colombia,Atl. Nacional,11,Colombia,Palacios Hayen,20,6,1,0,0
28,Colombia,Colombia,Atl. Nacional,8,Colombia,Rovira Brayan,22,37,2,4,2
0,Colombia,Colombia,Junior,12,Colombia,Chunga Jose Luis,?,6,0,0,0
1,Colombia,Colombia,Junior,22,Colombia,Pabon Sergio,23,0,0,0,0
2,Colombia,Colombia,Junior,1,Uruguay,Viera Sebastian,36,45,1,5,0
3,Colombia,Colombia,Junior,19,Colombia,Ditta Willer,22,34,0,4,0
4,Colombia,Colombia,Junior,17,Colombia,Fuentes Gabriel,22,36,2,8,2
5,Colombia,Colombia,Junior,21,Colombia,Gomez Jefferson,23,6,0,1,0
6,Colombia,Colombia,Junior,2,Colombia,Gutierrez German,?,13,1,3,0
7,Colombia,Colombia,Junior,3,Colombia,Haydar Cesar,18,7,0,3,0
8,Colombia,Colombia,Junior,26,Colombia,Luquetta Ivan,23,1,0,0,0
9,Colombia,Colombia,Junior,16,Colombia,Mera German,29,16,1,5,1
10,Colombia,Colombia,Junior,4,Colombia,Murillo Jesus,26,21,0,4,0
11,Colombia,Colombia,Junior,5,Colombia,Perez Rafael,29,33,0,15,0
12,Colombia,Colombia,Junior,20,Colombia,Piedrahita Marlon,?,36,3,9,1
13,Colombia,Colombia,Junior,6,Colombia,Sanchez James,?,33,0,4,0
14,Colombia,Colombia,Junior,13,Colombia,Angel Fabian,18,0,0,0,0
15,Colombia,Colombia,Junior,24,Colombia,Cantillo Victor,26,45,3,10,0
16,Colombia,Colombia,Junior,28,Colombia,Cetre Angulo Edwin Steven,21,13,3,1,0
17,Colombia,Colombia,Junior,26,Colombia,Escalante Leiner,27,4,0,0,0
18,Colombia,Colombia,Junior,18,Chile,Fernandez Matias,33,11,1,1,0
19,Colombia,Colombia,Junior,7,Colombia,Hernandez Sebastian,33,34,3,3,0
20,Colombia,Colombia,Junior,8,Colombia,Hinestroza Freddy,29,36,4,6,0
21,Colombia,Colombia,Junior,16,Colombia,Martinez Yepez Homer Enrique,22,7,0,1,0
22,Colombia,Colombia,Junior,11,Colombia,Moreno Heredia Daniel,23,2,0,0,0
23,Colombia,Colombia,Junior,15,Colombia,Narvaez Luis,?,36,9,7,0
24,Colombia,Colombia,Junior,23,Venezuela,Orozco Yohandry,28,6,0,0,0
25,Colombia,Colombia,Junior,14,Colombia,Pico Carvajal Ruben Leonardo,28,22,0,6,0
26,Colombia,Colombia,Junior,33,Colombia,Salamanca Jhesuad,18,0,0,0,0
27,Colombia,Colombia,Junior,9,Colombia,Sandoval Luis,20,8,3,2,0
28,Colombia,Colombia,Junior,25,Colombia,Acuna Stiwart,20,5,0,2,0
29,Colombia,Colombia,Junior,30,Venezuela,Farias Martinez Edder Jose,31,10,0,0,0
30,Colombia,Colombia,Junior,10,Venezuela,Gonzalez Luis,28,17,1,3,0
31,Colombia,Colombia,Junior,29,Colombia,Gutierrez Teofilo,34,39,5,15,1
32,Colombia,Colombia,Junior,32,Colombia,Martinez Kevin,18,0,0,0,0
33,Colombia,Colombia,Junior,11,Colombia,Moreno Mosquera Daniel,24,28,3,2,0
0,Colombia,Colombia,Cucuta,33,Colombia,Carrillo Esteban Abad Duvan,21,0,0,0,0
1,Colombia,Colombia,Cucuta,12,Colombia,Chaverra Juan,26,36,0,1,0
2,Colombia,Colombia,Cucuta,1,Uruguay,da Silva Jhony,28,8,0,1,0
3,Colombia,Colombia,Cucuta,20,Argentina,Achucarro David,28,17,0,8,0
4,Colombia,Colombia,Cucuta,23,Colombia,Carvajal Robert,28,2,0,2,1
5,Colombia,Colombia,Cucuta,26,Colombia,Corzo Julian,19,0,0,0,0
6,Colombia,Colombia,Cucuta,27,Colombia,Duarte Barajas Edison Mauricio,27,33,5,7,1
7,Colombia,Colombia,Cucuta,19,Colombia,Lopez Javier,?,35,1,7,1
8,Colombia,Colombia,Cucuta,4,Colombia,Obando Henry,26,16,0,4,0
9,Colombia,Colombia,Cucuta,13,Colombia,Perez Castillo Jose Orlando,22,4,1,2,0
10,Colombia,Colombia,Cucuta,21,Colombia,Sanchez Rodriguez Diego Alejandro,26,11,0,4,0
11,Colombia,Colombia,Cucuta,30,Colombia,Carabali Yeison,26,5,0,0,0
12,Colombia,Colombia,Cucuta,22,Colombia,Cardona Mateo,23,5,1,2,0
13,Colombia,Colombia,Cucuta,14,Colombia,Castro James,?,30,4,4,0
14,Colombia,Colombia,Cucuta,7,Colombia,Chica Diego,?,31,0,7,1
15,Colombia,Colombia,Cucuta,17,Colombia,Garcia Brayner,33,29,0,9,0
16,Colombia,Colombia,Cucuta,8,Colombia,Guisao Wilder,28,11,0,2,0
17,Colombia,Colombia,Cucuta,6,Colombia,Hernandez John,33,35,1,10,0
18,Colombia,Colombia,Cucuta,19,Colombia,Hinestroza Alexis,31,10,0,2,0
19,Colombia,Colombia,Cucuta,15,Colombia,Mancilla Harrinson,27,38,0,22,0
20,Colombia,Colombia,Cucuta,22,Colombia,Mina Reyes Christian Andres,22,8,0,0,0
21,Colombia,Colombia,Cucuta,31,Colombia,Ortiz Luis,25,3,0,1,0
22,Colombia,Colombia,Cucuta,10,Argentina,Perez Garcia Matias,35,36,3,8,0
23,Colombia,Colombia,Cucuta,23,Colombia,Restrepo Daniel,26,3,2,2,0
24,Colombia,Colombia,Cucuta,18,Colombia,Valencia Ruiz Ever Augusto,22,14,1,1,0
25,Colombia,Colombia,Cucuta,25,Colombia,Velasco Antony,?,2,0,0,0
26,Colombia,Colombia,Cucuta,32,Colombia,Agudelo Jhonatan,26,33,13,8,0
27,Colombia,Colombia,Cucuta,35,Colombia,Gomez Moreno Johan Steven,25,1,0,0,0
28,Colombia,Colombia,Cucuta,11,Colombia,J. Nunez,30,17,1,3,0
29,Colombia,Colombia,Cucuta,28,Colombia,Miranda Molinares Luis Fernando,22,36,8,8,0
30,Colombia,Colombia,Cucuta,29,Colombia,Sarmiento Andres,21,15,0,4,0
31,Colombia,Colombia,Cucuta,13,Colombia,Solano Jefferson,23,6,0,1,0
32,Colombia,Colombia,Cucuta,9,Colombia,Valencia Carmelo,35,21,10,4,0
0,Colombia,Colombia,America De Cali,22,Colombia,Cadavid Arled,28,12,0,0,0
1,Colombia,Colombia,America De Cali,1,Brazil,Neto Volpi,27,21,0,1,0
2,Colombia,Colombia,America De Cali,31,Colombia,Pinillo Solis Jeison Alberto,22,0,0,0,0
3,Colombia,Colombia,America De Cali,31,Colombia,Quintero Luis,21,0,0,0,0
4,Colombia,Colombia,America De Cali,29,Colombia,Andrade Kevin,20,0,0,0,0
5,Colombia,Colombia,America De Cali,14,Colombia,Franco Pedro,28,16,2,3,0
6,Colombia,Colombia,America De Cali,33,Colombia,Hinestroza Cristian,20,3,0,0,0
7,Colombia,Colombia,America De Cali,25,Colombia,Murillo Jefferson,27,10,0,3,1
8,Colombia,Colombia,America De Cali,13,Colombia,Quinones Caicedo Cesar Daniel,22,26,0,9,1
9,Colombia,Colombia,America De Cali,5,Colombia,Quinones Hector,27,17,0,3,0
10,Colombia,Colombia,America De Cali,6,Colombia,Roa Reyes Santiago,25,0,0,0,0
11,Colombia,Colombia,America De Cali,11,Colombia,Sanchez Luis,19,12,1,2,1
12,Colombia,Colombia,America De Cali,16,Argentina,Segovia Juan,30,44,0,11,1
13,Colombia,Colombia,America De Cali,2,Colombia,Torres Marlon,23,46,0,16,0
14,Colombia,Colombia,America De Cali,3,Colombia,Velasco Edwin,28,11,1,5,0
15,Colombia,Colombia,America De Cali,24,Colombia,Zuluaga Juan,26,14,0,2,0
16,Colombia,Colombia,America De Cali,32,Colombia,Alvarez Andres,20,5,0,1,0
17,Colombia,Colombia,America De Cali,8,Argentina,Alvarez Cristian,27,26,3,3,1
18,Colombia,Colombia,America De Cali,10,Colombia,Cabrera Yesus,?,43,7,12,1
19,Colombia,Colombia,America De Cali,15,Colombia,Carrascal Rafael,27,17,2,5,0
20,Colombia,Colombia,America De Cali,6,Colombia,Carvajal Gustavo,19,6,0,0,0
21,Colombia,Colombia,America De Cali,23,Colombia,Guerrero Vidal Mario Alberto,20,0,0,0,0
22,Colombia,Colombia,America De Cali,18,Colombia,Mesa Juan,21,8,0,0,0
23,Colombia,Colombia,America De Cali,30,Colombia,Moreno Santiago,19,6,1,0,0
24,Colombia,Colombia,America De Cali,23,Colombia,Nieva Juan,20,14,0,2,1
25,Colombia,Colombia,America De Cali,19,Colombia,Paz Mulato Luis Alejandro,31,32,0,8,1
26,Colombia,Colombia,America De Cali,7,Argentina,Pisano Matias,27,22,3,4,0
27,Colombia,Colombia,America De Cali,7,Colombia,Quinones Saya Jhon,19,7,0,0,0
28,Colombia,Colombia,America De Cali,17,Colombia,Viveros Jhonier,27,20,1,2,0
29,Colombia,Colombia,America De Cali,25,Colombia,Lugo Jose,20,1,0,0,0
30,Colombia,Colombia,America De Cali,20,Colombia,Medina Escobar Jeison,24,24,5,2,0
31,Colombia,Colombia,America De Cali,9,Colombia,Rangel Michael,28,18,11,7,0
32,Colombia,Colombia,America De Cali,11,Colombia,Vergara Duvan,23,17,5,3,1
33,Colombia,Colombia,America De Cali,35,Colombia,Vidal Prado Mayer Eduardo,19,2,0,0,0
34,Colombia,Colombia,America De Cali,28,Colombia,Viveros Rodallega Kevin Stiven,19,9,0,0,0
0,Colombia,Colombia,Santa Fe,22,Colombia,Castellanos Serrano Andres Leandro,35,23,0,2,0
1,Colombia,Colombia,Santa Fe,1,Colombia,Martinez Marin Diego Alejandro,29,1,0,0,0
2,Colombia,Colombia,Santa Fe,12,Colombia,Mier Kevin,19,0,0,0,0
3,Colombia,Colombia,Santa Fe,1,Colombia,Rodriguez Estupinan Omar Sebastian,22,0,0,0,0
4,Colombia,Colombia,Santa Fe,18,Colombia,Solis Miguel,36,7,0,1,0
5,Colombia,Colombia,Santa Fe,24,Colombia,Arbelaez Ocampo Federico,23,8,0,4,1
6,Colombia,Colombia,Santa Fe,4,Colombia,Arboleda Carlos,?,37,1,9,0
7,Colombia,Colombia,Santa Fe,6,Colombia,Chara Valois Gustavo Adolfo,23,0,0,0,0
8,Colombia,Colombia,Santa Fe,29,Colombia,D. Renteria,24,9,0,1,0
9,Colombia,Colombia,Santa Fe,3,Colombia,Hernandez Rodriguez Nicolas,21,17,0,4,0
10,Colombia,Colombia,Santa Fe,32,Colombia,Maya Giraldo Tomas,?,4,0,1,0
11,Colombia,Colombia,Santa Fe,32,Colombia,Moralez Rocha Alejandro,18,2,0,0,0
12,Colombia,Colombia,Santa Fe,17,Colombia,Roa Juan,28,26,0,11,0
13,Colombia,Colombia,Santa Fe,2,Colombia,Torijano Fainer,?,39,3,12,1
14,Colombia,Colombia,Santa Fe,30,Colombia,Caicedo Barrera Jose Luis,17,4,0,2,0
15,Colombia,Colombia,Santa Fe,25,Colombia,Gil Uribe Nicolas,22,7,0,3,0
16,Colombia,Colombia,Santa Fe,18,Colombia,Giraldo Daniel,27,21,0,7,0
17,Colombia,Colombia,Santa Fe,28,Nicaragua,Herrera Edwin Ramon,31,19,2,7,0
18,Colombia,Colombia,Santa Fe,8,Colombia,Pedroza Juan,?,15,0,4,0
19,Colombia,Colombia,Santa Fe,5,Colombia,Perez Andres,39,28,0,13,1
20,Colombia,Colombia,Santa Fe,13,Colombia,Salazar Sebastian,24,13,1,4,0
21,Colombia,Colombia,Santa Fe,23,Argentina,Sambueza Fabian,?,18,2,6,0
22,Colombia,Colombia,Santa Fe,20,Venezuela,Seijas Gunther Luis Manuel,33,18,1,7,0
23,Colombia,Colombia,Santa Fe,10,Colombia,Torres Hoya Roger Mauricio,28,8,0,1,0
24,Colombia,Colombia,Santa Fe,31,Colombia,Velasquez Jhon,24,33,4,8,0
25,Colombia,Colombia,Santa Fe,9,Argentina,Anselmo Federico,25,12,0,0,0
26,Colombia,Colombia,Santa Fe,27,Colombia,Balanta Maicol,29,20,7,6,0
27,Colombia,Colombia,Santa Fe,19,Colombia,Burbano Faider,27,24,2,2,0
28,Colombia,Colombia,Santa Fe,7,Colombia,Duque Jefferson,32,21,5,3,0
29,Colombia,Colombia,Santa Fe,11,Colombia,Miranda Jhon,22,5,0,0,0
30,Colombia,Colombia,Santa Fe,14,Colombia,Murillo Guillermo,24,11,0,2,0
31,Colombia,Colombia,Santa Fe,35,Colombia,Otero Anthony,23,1,0,0,0
32,Colombia,Colombia,Santa Fe,34,Colombia,Perea Brayan,26,11,1,2,0
33,Colombia,Colombia,Santa Fe,16,Colombia,Polo Celimo,37,1,0,0,0
0,Colombia,Colombia,Dep. Cali,22,Colombia,Ariza Avilla Camilo Andres,23,0,0,0,0
1,Colombia,Colombia,Dep. Cali,12,Colombia,Mina Pablo,34,12,0,1,0
2,Colombia,Colombia,Dep. Cali,1,Colombia,Wallens Johan,27,17,0,1,0
3,Colombia,Colombia,Dep. Cali,27,Colombia,Andrade Darwin,28,41,0,11,0
4,Colombia,Colombia,Dep. Cali,13,Colombia,Angulo Villegas Juan Camilo,31,37,1,19,3
5,Colombia,Colombia,Dep. Cali,5,Colombia,Balanta Andres,25,15,1,7,1
6,Colombia,Colombia,Dep. Cali,5,Colombia,Balanta Andres,19,3,0,2,0
7,Colombia,Colombia,Dep. Cali,2,Argentina,De Lorenzi Francisco,21,23,0,6,0
8,Colombia,Colombia,Dep. Cali,15,Colombia,Montano Brayan,17,0,0,0,0
9,Colombia,Colombia,Dep. Cali,35,Colombia,Morales Rengifo Juan Pablo,21,1,0,0,0
10,Colombia,Colombia,Dep. Cali,3,Colombia,Moreno Kevin,?,6,0,3,0
11,Colombia,Colombia,Dep. Cali,31,Colombia,Renteria Richard,23,29,0,6,1
12,Colombia,Colombia,Dep. Cali,4,Colombia,Rosero Daniel,26,42,5,9,1
13,Colombia,Colombia,Dep. Cali,21,Colombia,Velasco Kevin,22,33,2,8,0
14,Colombia,Colombia,Dep. Cali,28,Colombia,Arroyo Andres,17,15,2,1,0
15,Colombia,Colombia,Dep. Cali,8,Uruguay,Cabrera Matias,33,33,2,7,0
16,Colombia,Colombia,Dep. Cali,26,Colombia,Caicedo Solis Juan Carlos,21,9,0,1,0
17,Colombia,Colombia,Dep. Cali,25,Colombia,Colorado Andres,20,30,1,13,1
18,Colombia,Colombia,Dep. Cali,14,Colombia,Congo Yimmi,21,2,0,1,0
19,Colombia,Colombia,Dep. Cali,6,Colombia,Ferreira Luis,20,0,0,0,0
20,Colombia,Colombia,Dep. Cali,24,Colombia,Mojica Anderson,21,5,0,1,0
21,Colombia,Colombia,Dep. Cali,10,Argentina,Palavecino Agustin,23,35,4,5,1
22,Colombia,Colombia,Dep. Cali,35,Colombia,Rengifo Juan,20,0,0,0,0
23,Colombia,Colombia,Dep. Cali,16,Colombia,Rivera Christian,23,41,3,10,0
24,Colombia,Colombia,Dep. Cali,11,Colombia,Rodriguez Carlos,25,36,4,2,0
25,Colombia,Colombia,Dep. Cali,30,Colombia,Caicedo Delber,19,31,3,4,0
26,Colombia,Colombia,Dep. Cali,9,Argentina,Dinenno De Cara Juan Ignacio,25,45,25,14,0
27,Colombia,Colombia,Dep. Cali,18,Colombia,Ibanez Mojica Ivan Camilo,20,7,1,2,0
28,Colombia,Colombia,Dep. Cali,17,Colombia,Mercado Feiver,29,36,9,4,0
29,Colombia,Colombia,Dep. Cali,7,Colombia,Mosquera John,29,16,0,4,0
30,Colombia,Colombia,Dep. Cali,29,Colombia,Tapia Rafael,19,8,0,1,0
31,Colombia,Colombia,Dep. Cali,19,Colombia,Tolosa Yeison,20,9,0,1,0
0,Colombia,Colombia,Petrolera,1,Colombia,Baldovino Cristian,22,0,0,0,0
1,Colombia,Colombia,Petrolera,30,Colombia,Grazziani Serrano Pier Luigi,25,3,0,3,0
2,Colombia,Colombia,Petrolera,12,Guatemala,Jerez Ricardo,33,33,0,6,0
3,Colombia,Colombia,Petrolera,13,Colombia,Serrano Juan,20,7,0,0,0
4,Colombia,Colombia,Petrolera,15,Colombia,Diaz Farid,36,41,0,10,1
5,Colombia,Colombia,Petrolera,20,Colombia,Dominguez Juan,32,9,0,3,0
6,Colombia,Colombia,Petrolera,17,Colombia,Montano Jackson,26,9,0,1,0
7,Colombia,Colombia,Petrolera,22,Colombia,Ospina Londono Luciano Alejandro,28,36,4,10,0
8,Colombia,Colombia,Petrolera,2,Colombia,Palacios Jeisson,25,42,0,9,0
9,Colombia,Colombia,Petrolera,23,Colombia,Perez Ochoa Carlos Anderson,24,14,0,4,1
10,Colombia,Colombia,Petrolera,5,Colombia,Valencia David,28,7,0,2,0
11,Colombia,Colombia,Petrolera,21,Colombia,Alzate Cleider,?,23,1,4,0
12,Colombia,Colombia,Petrolera,7,Colombia,Arango Estefano,25,29,5,4,0
13,Colombia,Colombia,Petrolera,14,Colombia,Ariza Cabezas Edwin Ronaldo,21,7,0,0,0
14,Colombia,Colombia,Petrolera,33,Colombia,Cuadros Diego,23,8,0,1,0
